document,document_id,arm,arm_id,control,Biochemical verification,CBT,Motivational Interviewing,brief advise,1.1.Goal setting,1.2 Problem solving,1.4 Action planning,2.2 Feedback on behaviour,2.3 Self-monitoring of behavior,3.1 Social support,4.1 Instruction on how to perform the behavior,4.5. Advise to change behavior,5.1 Information about health consequences,5.3 Information about social and environmental consequences,11.1 Pharmacological support,11.2 Reduce negative emotions,Group-based,Face to face,phone,Website / Computer Program / App,Patch,Somatic,gum,e_cigarette,inhaler,lozenge,nasal_spray,placebo,nrt,Pill,bupropion,varenicline,Printed material,Digital content type,text messaging,Health Professional,doctor,nurse,pychologist,aggregate patient role,Mean age,Proportion identifying as female gender,Mean number of times tobacco used,Country of intervention,healthcare facility,Pharmaceutical company funding,Pharmaceutical company competing interest,Individual-level analysed,Combined follow up,Abstinence type,Abstinence: Continuous ,Abstinence: Point Prevalence ,Manually added follow-up duration value,Manually added follow-up duration units,NEW Outcome value
Gonzalvez 2015.pdf,319578,Project Ex,629,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,49.3,-,Spain,0,0,0,572,4.35,PP,0,1,,,22.2
Gonzalvez 2015.pdf,319578,Control,630,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.03,49.3,-,Spain,0,0,0,393,4.35,PP,0,1,,,15.2
Graham 2011.pdf,296270,Enhanced internet (EI),482,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,51.1,20,US,0,0,0,651,78.30,PP,0,1,,,17.4
Graham 2011.pdf,296270,Basic internet (BI),483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9,51.1,20,US,0,0,0,679,78.30,PP,0,1,,,19
Graham 2011.pdf,296270,Enhanced internet + phone (EI+P),481,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,35.9,51.1,20,US,0,0,0,675,78.30,PP,0,1,,,19.6
Graham 2018.pdf,437509,WEB + NRT,2250,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-,-,-,-,0,0,0,1313,39.15,PP,0,1,,,13.9
Graham 2018.pdf,437509,WEB + SN,2251,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,1323,39.15,PP,0,1,,,11
Graham 2018.pdf,437509,WEB + SN + NRT,2249,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-,-,-,-,0,0,0,1317,39.15,PP,0,1,,,14
Graham 2018.pdf,437509,WEB,2252,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,1337,39.15,PP,0,1,,,12.4
Grant 2003.pdf,280756,Education and group therapy,188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,-,-,United States,0,0,0,20,52.20,pp,0,1,,,18.2
Grant 2003.pdf,280756,Usual care,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,15,-,United States,0,0,0,20,52.20,pp,0,1,,,60
Greenberg 1978.pdf,319580,Attitude,633,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,2,21.75,NCS,0,0,,,29
Greenberg 1978.pdf,319580,Control,868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,18,21.75,NCS,0,0,,,6
Greenberg 1978.pdf,319580,Scare,631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,19,21.75,NCS,0,0,,,16
Greenberg 1978.pdf,319580,Fact,632,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,20,21.75,NCS,0,0,,,20
Gulliver 2008.pdf,263117,Motivational interviewing (MI),194,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.06,-,23,United States,0,0,0,67,26.10,PP,0,1,,,6
Gulliver 2008.pdf,263117,Motivational Interviewing plus instruction in deep breathing (MI/BI),193,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49.64,4.09999999999999,23,United States,0,0,0,74,26.10,PP,0,1,,,6.8
Gulliver 2008.pdf,263117,Motivational Interviewing plus instruction spirometer (MI/IS),192,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.5,6,23,United States,0,0,0,67,26.10,PP,0,1,,,4.5
Guo 2014.pdf,319582,Control,635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.08,20,4.91,Taiwan,0,0,0,49,17.40,NCS,0,0,,,2.04
Guo 2014.pdf,319582,Intervention,634,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,16.05,12.82,5.1,Taiwan,0,0,0,53,17.40,NCS,0,0,,,20.75
Hajek 2019.pdf,437450,E-cigarette group,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-,48.2,-,United States,0,0,0,438,52.00,C,1,0,,,18
Hajek 2019.pdf,437450,Nicotine-replacement group,2242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-,47.8,-,United States,0,0,0,446,52.00,C,1,0,,,9.9
Hall 1996.pdf,321114,Standard smoking intervention for major depressive disorder (MDD) x placebo,708,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.7,52,23.8,United States,0,0,0,74,52.00,PP,0,1,,,22
Hall 1996.pdf,321114,mood management (MM) x 2mg nicotine gum,705,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.7,52,23.8,United States,0,0,0,21,52.00,PP,0,1,,,24
Hall 1996.pdf,321114,mood management (MM) x placebo,706,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.7,52,23.8,United States,0,0,0,83,52.00,PP,0,1,,,25
Hall 1996.pdf,321114,Standard smoking intervention for major depressive disorder (MDD) x 2mg nicotine gum,707,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.7,52,23.8,United States,0,0,0,23,52.00,PP,0,1,,,17
Hall 2002 (c) primary paper.pdf,263120,Placebo + medical management (MM),204,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,43.4,40.5,23,-,0,0,0,-,52.00,PP,0,1,,,11
Hall 2002 (c) primary paper.pdf,263120,Buproprion + psychological intervention (PI),199,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,37.9,46,22.5,-,0,0,0,-,52.00,PP,0,1,,,24
Hall 2002 (c) primary paper.pdf,263120,Placebo + psychological intervention (PI),203,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,39.3,47.2,22.2,-,0,0,0,-,52.00,PP,0,1,,,17
Hall 2002 (c) primary paper.pdf,263120,Bupropion Hydrochloride + medical management (MM),200,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,37.1,41.7,19.8,-,0,0,0,-,52.00,PP,0,1,,,25
Hall 2002 (c) primary paper.pdf,263120,Nortriptyline + psychological intervention (PI),201,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,40.9,45.7,20.2,-,0,0,0,-,52.00,PP,0,1,,,17
Hall 2002 (c) primary paper.pdf,263120,Nortriptyline Hydrochloride + medical management (MM),202,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,37.8,44.7,20.9,-,0,0,0,-,52.00,PP,0,1,,,18
Hall 2004 (c) primary paper.pdf,263122,Extended Placebo,207,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,38.9,46.3,18.7,-,0,0,0,30,52.00,PP,0,1,,,42
Hall 2004 (c) primary paper.pdf,263122,Brief Nortriptyline,206,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,36.1,38.5,20.4,-,0,0,0,34,52.00,PP,0,1,,,18
Hall 2004 (c) primary paper.pdf,263122,Brief Placebo,208,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,38.8,42.5,18.8,-,0,0,0,37,52.00,PP,0,1,,,30
Hall 2004 (c) primary paper.pdf,263122,Extended Nortriptyline,205,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,40.2,37.5,18.8,-,0,0,0,36,52.00,PP,0,1,,,50
Hall 2006 (c) primary paper.pdf,263125,Staged care intervention,209,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.5,68.1,15.8,-,0,0,0,163,78.30,PP,0,1,,,18.4
Hall 2006 (c) primary paper.pdf,263125,Brief contact control,210,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.2,71.1,15.3,-,0,0,0,159,78.30,PP,0,1,,,13.21
Hall 2009 primary paper (c).pdf,263127,Extended combined,211,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,56.7,40,20.5,-,0,0,0,87,104.00,PP,0,1,,,45
Hall 2009 primary paper (c).pdf,263127,Extended Nicotine Replacement Therapy (NRT),213,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,56.7,40,20.5,-,0,0,0,87,104.00,PP,0,1,,,40
Hall 2009 primary paper (c).pdf,263127,Extended cognitive behavioural therapy (CBT),212,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,56.7,40,20.5,-,0,0,0,84,104.00,PP,0,1,,,55
Hall 2009 primary paper (c).pdf,263127,Brief treatment,214,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,56.7,40,20.5,-,0,0,0,85,104.00,PP,0,1,,,36
Hall 2018.pdf,437511,Extended innovative system intervention (E-ISI),2256,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,40,22.4,14.8,-,0,0,0,156,78.30,PP,0,1,,,16.5
Hall 2018.pdf,437511,Standard Treatment Control (STC),2257,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.6,25,14.6,-,0,0,0,156,78.30,PP,0,1,,,14.3
Halpern 2018.pdf,423072,Free e-cigarettes,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,49.8,-,-,0,0,0,1199,26.10,C,1,0,,,1
Halpern 2018.pdf,423072,Usual care,1991,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,51,-,-,0,0,0,813,26.10,C,1,0,,,0.1
Halpern 2018.pdf,423072,Rewards plus Free Cessation Aids,1988,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-,51.3,-,-,0,0,0,1198,26.10,C,1,0,,,2
Halpern 2018.pdf,423072,Free Cessation Aids,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-,52.4,-,-,0,0,0,1588,26.10,C,1,0,,,0.5
Halpern 2018.pdf,423072,Redeemable Deposit plus Free Cessation Aids,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-,51.2,-,-,0,0,0,1208,26.10,C,1,0,,,2.9
Halpin 2006.pdf,296271,drugs only,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-,64,-,United States,0,0,0,126,34.80,PP,0,1,,,19
Halpin 2006.pdf,296271,drugs and counseling,485,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-,64,-,United States,0,0,0,140,34.80,PP,0,1,,,13
Halpin 2006.pdf,296271,drugs if counseling,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-,70,-,United States,0,0,0,122,34.80,PP,0,1,,,18
Hanioka 2010.pdf,263132,Counseling + Nicotine Replacement Therapy,226,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-,-,-,Japan,0,0,0,33,52.20,C,1,0,,,36.4
Hanioka 2010.pdf,263132,Control,227,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,-,-,Japan,0,0,0,23,52.20,C,1,0,,,13
Hanssen 2007.pdf,296351,Control,426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,60.9,23.5,-,Norway,0,0,0,61,26.10,NCS,0,0,,,40.8
Hanssen 2007.pdf,296351,Intervention,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,59.5,15.4,-,Norway,0,0,0,77,26.10,NCS,0,0,,,60
Hanssen 2009.pdf,296272,Control,488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,60,23,-,Norway,0,0,0,132,78.30,NCS,0,0,,,53
Hanssen 2009.pdf,296272,Intervention,487,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,59,15,-,Norway,0,0,0,156,78.30,NCS,0,0,,,54
Harris 2010.pdf,319583,Motivational Interviewing for smoking,636,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.4,35.5,3.4,-,0,0,0,245,26.10,PP,0,1,,,20.4
Harris 2010.pdf,319583,Motivational Interviewing for fruits/vegetables,637,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.5,57.5,3.6,-,0,0,0,207,26.10,PP,0,1,,,24.6
Harris 2015.pdf,423236,Contingency Management (CM),2116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-,9.45,-,0,0,0,7,end of pregnancy,PP,0,1,,,28.57
Harris 2015.pdf,423236,Smoking Cessation for Healthy Births (SCHB),2115,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.2,-,13.69,-,0,0,0,10,end of pregnancy,PP,0,1,,,30
Hasan 2014.pdf,263133,Hypnotherapy,230,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,55,61,19.8,United States,0,0,0,41,26.00,PP,0,1,,,36.6
Hasan 2014.pdf,263133,Nicotine Replacement Therapy (NRT),229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,55.3,46.2,21.2,United States,0,0,0,39,26.00,PP,0,1,,,18
Hasan 2014.pdf,263133,Nicotine Replacement Therapy (NRT) with hypnotherapy,228,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,54.4,36.8,20.5,United States,0,0,0,38,26.00,PP,0,1,,,34.2
Haug_1994_Is smoking intervention in general practice.pdf,252889,Intervention & Not-Pregnant,32,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-,-,-,Norway,0,0,0,154,78.30,PP,0,1,18,months,20
Haug_1994_Is smoking intervention in general practice.pdf,252889,Intervention & Pregnant,31,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-,-,-,Norway,0,0,0,244,78.30,PP,0,1,18,months,15
Haug_1994_Is smoking intervention in general practice.pdf,252889,Control & Pregnant,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,Norway,0,0,0,97,78.30,PP,0,1,18,months,7
Haug_1994_Is smoking intervention in general practice.pdf,252889,Control & Not-Pregnant,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,Norway,0,0,0,109,78.30,PP,0,1,18,months,7
Hayes 2018.pdf,423087,Control,1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,291,13.05,PP,0,1,,,14.4
Hayes 2018.pdf,423087,Treatment,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,-,-,-,0,0,0,286,13.05,PP,0,1,,,20.3
Heil 2008(c) primary paper.pdf,263134,Contingent-voucher condition,231,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.3,-,7,-,0,0,0,37,24.00,PP,0,1,,,8
Heil 2008(c) primary paper.pdf,263134,Non-contingent-voucher condition,232,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.4,-,7,-,0,0,0,40,24.00,PP,0,1,,,3
Hennrikus 2010.pdf,263140,Minimal intervention,237,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,60.7,12,17.5,United States,0,0,1,59,26.10,PP,0,1,,,6.8
Hennrikus 2010.pdf,263140,Intensive intervention,236,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,59.8,17,18.8,United States,0,0,1,61,26.10,PP,0,1,,,21.3
Herbec 2014.pdf,423237,MumsQuit,2117,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.6,-,14.6,UK,0,0,1,99,8.00,C,1,0,,,28.3
Herbec 2014.pdf,423237,Brief-advice control website,2118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28.1,-,14.7,UK,0,0,1,101,8.00,C,1,0,,,20.8
Hickman 2015.pdf,263141,Usual care,239,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.5,32,19.3,Mexico,0,0,1,51,52.20,PP,0,1,,,16.7
Hickman 2015.pdf,263141,Intervention,238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,39.5,32,19.3,Mexico,0,0,1,49,52.20,PP,0,1,,,26.2
Hicks 2017.pdf,423088,QUIT4EVER,1930,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,53.2,80,17,-,0,0,0,5,26.10,C,1,0,,,0
Hicks 2017.pdf,423088,Contact control,1931,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,54.3,50,18.2,-,0,0,0,6,26.10,C,1,0,,,0
Hilberink_2005_Smoking cessation in patients with COPD_10.1016j.ypmed.2005.08.003.pdf,252890,Smoking-Cessation Counselling (SMOCC),35,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,58,53.7,-,Netherlands,0,0,0,244,26.10,PP,0,1,6,months,16
Hilberink_2005_Smoking cessation in patients with COPD_10.1016j.ypmed.2005.08.003.pdf,252890,Control,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.1,44.6,-,Netherlands,0,1,1,148,26.10,PP,0,1,6,months,8.8
Hill 1993.pdf,321117,Behavioural only,713,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,53,27.8,-,0,1,1,22,52.20,PP,0,1,,,31
Hill 1993.pdf,321117,Exercise only,714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,53,27.8,-,0,1,1,20,52.20,PP,0,1,,,10
Hill 1993.pdf,321117,Behavioural and exercise,711,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.4,53,27.8,-,0,1,1,18,52.20,PP,0,1,,,27
Hill 1993.pdf,321117,Behavioural and nicotine gum,712,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.4,53,27.8,-,0,1,1,22,52.20,PP,0,1,,,36
Ho 2018.pdf,437515,CDTQ Group,2322,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-,14,-,Hong Kong,0,0,0,50,52.20,PP,0,1,,,4
Ho 2018.pdf,437515,QI group,2323,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-,16,-,Hong Kong,0,0,0,50,52.20,PP,0,1,,,12
Hofmeyr 2019.pdf,437453,Control Group,2190,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.09,99.239,9.89,-,0,0,0,47,26.10,PP,0,1,,,6
Hofmeyr 2019.pdf,437453,Treatment Group,2189,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.1,99.2,9.82,-,0,0,0,40,26.10,PP,0,1,,,10
