document_id,arm_id,document,arm,1.1.Goal setting (behavior)(6452745),1.2 Problem solving(6452746),1.3 Goal setting (outcome)(6452747),1.4 Action planning(6452748),1.5 Review behavior goal(s)(6452749),1.6 Discrepancy between current behavior and goal(6452750),1.7 Review outcome goal(s)(6452751),1.8 Behavioral contract(6452752),1.9 Commitment(6452753),10.1 Material incentive (behavior)(6452936),10.10 Reward (outcome)(6452945),10.11 Future punishment(6452946),10.2 Material reward (behavior)(6452937),10.3 Non-specific reward(6452938),10.4 Social reward(6452939),10.5 Social incentive(6452940),10.6 Non-specific incentive(6452941),10.8 Incentive (outcome)(6452943),10.9 Self-reward(6452944),11.1 Pharmacological support(6452948),11.2 Reduce negative emotions(6452949),12.1 Restructuring the physical environment(6452954),12.2 Restructuring the social environment(6452955),12.3 Avoidance/reducing exposure to cues for the behavior(6452956),12.4 Distraction(6452957),12.5 Adding objects to the environment(6452959),12.6 Body changes(6452960),13.1 Identification of self as role model(6452962),13.2 Framing/reframing(6452963),13.3 Incompatible beliefs(6452964),13.4 Valued self-identify(6452965),13.5 Identity associated with changed behavior(6452966),14.1 Behavior cost(6452968),14.2 Punishment(6452969),14.3 Remove reward(6452970),14.4 Reward approximation(6452973),14.8 Reward alternative behavior(6452977),14.9 Reduce reward frequency(6452978),15.1 Verbal persuasion about capability(6452981),15.2 Mental rehearsal of successful performance(6452982),15.3 Focus on past success(6452983),15.4 Self-talk(6452984),16.1 Imaginary punishment(6452986),16.2 Imaginary reward(6452987),2.1 Monitoring of behavior by others without feedback(6452755),2.2 Feedback on behaviour(6452756),2.3 Self-monitoring of behavior(6452757),2.4 Self-monitoring of outcome(s) of behaviour(6452758),2.5 Monitoring of outcome(s) of behavior without feedback(6452759),2.6 Biofeedback(6452760),2.7 Feedback on outcome(s) of behavior(6452761),3.1 Social support (unspecified)(6452763),3.2 Social support (practical)(6452764),3.3 Social support (emotional)(6452765),4.1 Instruction on how to perform the behavior(6452831),4.2 Information about Antecedents(6452832),4.3 Re-attribution(6452833),4.5. Advise to change behavior(6452836),5.1 Information about health consequences(6452838),5.2 Salience of consequences(6452839),5.3 Information about social and environmental consequences(6452840),5.4 Monitoring of emotional consequences(6452843),6.1 Demonstration of behavior(6452847),6.2 Social comparison(6452848),6.3 Information about others' approval(6452849),7.1 Prompts/cues(6452851),7.3 Reduce prompts/cues(6452853),7.4 Remove access to the reward(6452854),7.5 Remove aversive stimulus(6452855),7.6 Satiation(6452856),7.7 Exposure(6452857),7.8 Associative learning(6452858),8.1 Behavioral practice/rehearsal(6452860),8.2 Behavior substitution(6452861),8.4 Habit reversal(6452863),8.7 Graded tasks(6452930),9.1 Credible source(6452932),9.2 Pros and cons(6452933),9.3 Comparative imagining of future outcomes(6452934),Abstinence: Continuous ,Abstinence: Point Prevalence ,Biochemical verification(6451788),CBT(6823485),Combined follow up,Country of intervention(6080518),Digital content type(6080691),Face to face(6080686),Group-based(6080701),Health Professional(6080704),Individual-level analysed(6080719),Mean age(6080481),Mean number of times tobacco used(6080512),Motivational Interviewing(6823487),Outcome value(6451791),Patch(6080694),Pharmaceutical company competing interest(6830268),Pharmaceutical company funding(6830264),Pill(6080695),Pregnancy trial,Pregnancy trial (Mixed),Printed material(6080688),Proportion identifying as female gender(6080485),Proportion identifying as male gender(6080486),Relapse Prevention Trial,Relapse Prevention Trial(Mixed),Somatic(6080693),Website / Computer Program / App(6080692),aggregate patient role,brief advise,bupropion,control,doctor,e_cigarette,gum,healthcare facility,inhaler,lozenge,nasal_spray,nrt,nurse,phone,placebo,psychologist,text messaging,varenicline
296321,598,Swan 2003a.pdf,150mg buproprion + FC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,52.2,United States,0,-,-,-,382.0,46.1,23.8,-,31.4,-,-,-,1,-,-,1,59.7,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,0,-
296321,597,Swan 2003a.pdf,150mg bupriorion + ZAP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,52.2,United States,0,-,-,-,381.0,45.0,22.7,-,23.6,-,-,-,1,-,-,-,60.4,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,0,-
319573,621,Brown 2003.pdf,Motivation interviewing (MI),1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0.0,1.0,1,-,52.2,USA,0,1,-,-,162.0,15.4,14.48,1,14.0,1,-,-,-,-,-,1,62.3,37.7,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,0,-
319573,622,Brown 2003.pdf,Brief advice (BA),1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,USA,0,1,-,-,162.0,15.4,14.48,-,9.9,-,-,-,-,-,-,-,62.3,37.7,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321117,713,Hill 1993.pdf,Behavioural only,1.0,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.2,-,0.0,1.0,1.0,-,22.0,59.4,27.8,-,31.0,-,1.0,1.0,-,-,-,-,-,47.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
321117,714,Hill 1993.pdf,Exercise only,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.2,-,0.0,-,1.0,-,20.0,59.4,27.8,-,10.0,-,1.0,1.0,-,-,-,-,-,47.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
321117,711,Hill 1993.pdf,Behavioural and exercise,1.0,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.2,-,0.0,1.0,1.0,-,18.0,59.4,27.8,-,27.0,-,1.0,1.0,-,-,-,-,-,47.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
321117,712,Hill 1993.pdf,Behavioural and nicotine gum,1.0,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.2,-,0.0,1.0,1.0,-,22.0,59.4,27.8,-,36.0,-,1.0,1.0,-,-,-,-,-,47.0,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,1.0,-,-,0.0,-
296417,787,Davis 1992.pdf,quitting times,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,-,0.0,-,-,1.0,630.0,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
296417,788,Davis 1992.pdf,cleaning the air,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,-,0.0,-,-,1.0,630.0,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
296417,786,Davis 1992.pdf,Freedom from smoking for you and your family,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,-,0.0,-,-,1.0,630.0,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
423077,2003,Romanowich 2015.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.1,-,0.0,-,-,-,29.0,40.6,21.9,-,-,-,-,-,-,-,-,-,55.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
423077,2001,Romanowich 2015.pdf,Escalating reinforcement schedule,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.1,-,0.0,-,-,-,59.0,41.9,21.7,-,-,-,-,-,-,-,-,-,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
423077,2002,Romanowich 2015.pdf,Fixed reinforcement schedule,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.1,-,0.0,-,-,-,58.0,41.3,24.3,-,-,-,-,-,-,-,-,-,45.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263051,119,Ahluwalia 2006 (c) primary paper .pdf,Nicotine Gum + Motivational Interviewing (MI),1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,-,1.0,189.0,45.2,7.8,1.0,10.1,-,1.0,1.0,-,-,-,-,66.1,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,1.0,-,-,0.0,-
263051,122,Ahluwalia 2006 (c) primary paper .pdf,Placebo Gum + HE,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,-,1.0,188.0,45.2,7.3,-,15.4,-,1.0,1.0,-,-,-,-,68.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,0.0,-
263051,121,Ahluwalia 2006 (c) primary paper .pdf,Placebo Gum + MI,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,-,1.0,189.0,46.5,7.5,1.0,6.9,-,1.0,1.0,-,-,-,-,65.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,0.0,-
263051,120,Ahluwalia 2006 (c) primary paper .pdf,Nicotine Gum + Health Education (HE),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,-,1.0,189.0,43.5,7.5,-,18.0,-,1.0,1.0,-,-,-,-,68.3,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,1.0,-,-,0.0,-
319593,659,Muramoto 2007.pdf,Placebo,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,6.0,-,0.0,1.0,-,-,103.0,-,-,-,6.0,-,1.0,1.0,1.0,-,-,-,41.7,58.3,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,-
319593,658,Muramoto 2007.pdf,150mg/d sustained release (SR) buproprion (150mg AM),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,6.0,-,0.0,1.0,-,-,105.0,-,-,-,11.0,-,1.0,1.0,1.0,-,-,-,53.3,46.7,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
319593,657,Muramoto 2007.pdf,300mg/d sustained release (SR) buproprion (150mg AM 150mg PM),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,6.0,-,0.0,1.0,-,-,104.0,-,-,-,14.0,-,1.0,1.0,1.0,-,-,-,42.3,57.7,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
321139,734,Rovina 2009.pdf,buproprion with nonspecific supportive and motivational group therapy (NSGT) (Group B),-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1.0,0.0,1,-,52.2,United States,0,1,1,-,35.0,45.3,38.1,-,28.1,-,-,-,1,-,-,-,34.3,65.7,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321139,733,Rovina 2009.pdf,bupropion with cognitive behavioral group therapy (CBGT) (Group C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,1,52.2,United States,0,1,1,-,40.0,44.7,34.7,-,34.3,-,-,-,1,-,-,-,50.0,50.0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321139,736,Rovina 2009.pdf,Cognitive behavioural group therapy (CBGT) only (Group D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,1,52.2,United States,0,1,1,-,36.0,44.5,34.2,-,19.4,-,-,-,-,-,-,-,52.8,47.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321139,735,Rovina 2009.pdf,Buprioprion with physician counseling (Group A),-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1.0,0.0,1,-,52.2,United States,0,1,-,1,94.0,44.65,37.8,-,29.6,-,-,-,1,-,-,-,30.5,69.5,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
296311,564,Rimer 1994.pdf,Clear Horizons guide only,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,13.05,United States,0,-,-,-,511.0,61.0,27.0,-,7.0,-,-,-,-,-,-,1,63.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
296311,563,Rimer 1994.pdf,Clear Horizons guide plus calls,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,13.05,United States,0,-,-,1,537.0,61.0,27.0,-,10.0,-,-,-,-,-,-,1,64.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
296311,565,Rimer 1994.pdf,Control,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,13.05,United States,0,-,-,-,505.0,62.0,26.0,-,6.0,-,-,-,-,-,-,1,62.0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
437561,2801,Sherratt 2018.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United Kingdom,0,-,-,-,146.0,-,-,-,35.9,-,-,-,-,-,-,-,56.8,43.2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
437561,2800,Sherratt 2018.pdf,Intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United Kingdom,0,1,-,-,151.0,-,-,-,50.4,-,-,-,-,-,-,-,62.3,37.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
423135,2044,Caldwell 2016.pdf,Placebo inhaler plus patch,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,26.1,multinational,0,1,-,-,256.0,45.0,19.2,-,8.59,1,-,-,-,-,-,-,52.0,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,1,-,0,-
423135,2043,Caldwell 2016.pdf,Active inhaler plus patch,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,26.1,multinational,0,1,-,-,246.0,45.2,19.0,-,13.41,1,-,-,-,-,-,-,50.0,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,0,-
263172,284,Magnan 2009.pdf,Control - personal sigital assistants for smokers daily hassles,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,-,-,-,38.0,27.03,7.0,-,18.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263172,283,Magnan 2009.pdf,Experimental - personal digital assistants for smoking-related support,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,-,-,-,81.0,26.0,7.0,-,53.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
321085,683,Aytemur 2012.pdf,Control group,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,1.0,-,1.0,52.0,46.3,20.0,-,38.5,1.0,-,-,1.0,-,-,1.0,53.8,46.1,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
321085,682,Aytemur 2012.pdf,Psychodrama group,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,1.0,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,0.0,0.0,-,-,26.1,-,0.0,1.0,1.0,1.0,61.0,48.0,20.0,-,50.8,1.0,-,-,1.0,-,-,1.0,68.8,31.1,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,0.0,-
263183,289,Martin 1997 (c) primary paper.pdf,Standard treatment (ST),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,52.2,-,0.0,1.0,1.0,1.0,70.0,41.5,-,-,26.0,-,-,-,-,-,-,1.0,46.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263183,288,Martin 1997 (c) primary paper.pdf,Behavioral counseling plus exercise (BEX),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,52.2,-,0.0,1.0,-,-,72.0,40.5,-,-,27.0,-,-,-,-,-,-,1.0,43.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263183,287,Martin 1997 (c) primary paper.pdf,Behavioral counselling plus nicotine gum (BNIC),-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,52.2,-,0.0,1.0,-,1.0,63.0,43.6,-,-,27.0,-,-,-,-,-,-,-,47.0,-,-,-,1.0,-,-,-,-,-,1.0,-,1.0,-,-,-,-,1.0,-,-,-,-,0.0,-
