,doc_id,arm_id,doc,arm,"(6452745, '1.1.Goal setting (behavior)')","(6452746, '1.2 Problem solving')","(6452748, '1.4 Action planning')","(6452752, '1.8 Behavioral contract')","(6452948, '11.1 Pharmacological support')","(6452949, '11.2 Reduce negative emotions')","(6452956, '12.3 Avoidance/reducing exposure to cues for the behavior')","(6452959, '12.5 Adding objects to the environment')","(6452960, '12.6 Body changes')","(6452963, '13.2 Framing/reframing')","(6452756, '2.2 Feedback on behaviour')","(6452757, '2.3 Self-monitoring of behavior')","(6452761, '2.7 Feedback on outcome(s) of behavior')","(6452763, '3.1 Social support (unspecified)')","(6452764, '3.2 Social support (practical)')","(6452831, '4.1 Instruction on how to perform the behavior')","(6452832, '4.2 Information about Antecedents')","(6452836, '4.5. Advise to change behavior')","(6452838, '5.1 Information about health consequences')","(6452840, '5.3 Information about social and environmental consequences')","(6452853, '7.3 Reduce prompts/cues')","(6452861, '8.2 Behavior substitution')","(6452932, '9.1 Credible source')","(6452933, '9.2 Pros and cons')","('Abstinence: Continuous ', 'Abstinence: Continuous ')","('Abstinence: Point Prevalence ', 'Abstinence: Point Prevalence ')","(6451788, 'Biochemical verification')","('Combined follow up (<= 1 month)', 'Combined follow up (<= 1 month)')","('Combined follow up (<= 8 months)', 'Combined follow up (<= 8 months)')","('Combined follow up (<= 15 month)', 'Combined follow up (<= 15 month)')","('Combined follow up (<= 20 months)', 'Combined follow up (<= 20 months)')","('Combined follow up (<= 28 months)', 'Combined follow up (<= 28 months)')","('Combined follow up (Reported)', 'Combined follow up (Reported)')","(6080691, 'Digital content type')","(6080686, 'Face to face')","(6080701, 'Group-based')","(6080704, 'Health Professional')","('Individual-level analysed (<= 300)', 'Individual-level analysed (<= 300)')","('Individual-level analysed (<= 800)', 'Individual-level analysed (<= 800)')","('Individual-level analysed (<= 2500)', 'Individual-level analysed (<= 2500)')","('Individual-level analysed (<= 10000)', 'Individual-level analysed (<= 10000)')","('Individual-level analysed (<= 30000)', 'Individual-level analysed (<= 30000)')","('Mean age (adolecent)', 'Mean age (adolecent)')","('Mean age (young adult)', 'Mean age (young adult)')","('Mean age (adult)', 'Mean age (adult)')","('Mean age (elderly)', 'Mean age (elderly)')","('Mean number of times tobacco used (<= 10)', 'Mean number of times tobacco used (<= 10)')","('Mean number of times tobacco used (<= 15)', 'Mean number of times tobacco used (<= 15)')","('Mean number of times tobacco used (<= 20)', 'Mean number of times tobacco used (<= 20)')","('Mean number of times tobacco used (<= 25)', 'Mean number of times tobacco used (<= 25)')","('Mean number of times tobacco used (Reported)', 'Mean number of times tobacco used (Reported)')","(6823487, 'Motivational Interviewing')","(6080694, 'Patch')","(6830268, 'Pharmaceutical company competing interest')","(6830264, 'Pharmaceutical company funding')","(6080695, 'Pill')","(6080688, 'Printed material')","('Proportion identifying as female gender (<= 15)', 'Proportion identifying as female gender (<= 15)')","('Proportion identifying as female gender (<= 35)', 'Proportion identifying as female gender (<= 35)')","('Proportion identifying as female gender (<= 45)', 'Proportion identifying as female gender (<= 45)')","('Proportion identifying as female gender (<= 60)', 'Proportion identifying as female gender (<= 60)')","('Proportion identifying as female gender (<= 99)', 'Proportion identifying as female gender (<= 99)')","('Proportion identifying as male gender (<= 35)', 'Proportion identifying as male gender (<= 35)')","('Proportion identifying as male gender (<= 45)', 'Proportion identifying as male gender (<= 45)')","('Proportion identifying as male gender (<= 60)', 'Proportion identifying as male gender (<= 60)')","('Proportion identifying as male gender (<= 99)', 'Proportion identifying as male gender (<= 99)')","(6080693, 'Somatic')","(6080692, 'Website / Computer Program / App')","('aggregate patient role', 'aggregate patient role')","('brief advice', 'brief advice')","('bupropion', 'bupropion')","('control', 'control')","('doctor', 'doctor')","('gum', 'gum')","('healthcare facility', 'healthcare facility')","('lozenge', 'lozenge')","('nrt', 'nrt')","('nurse', 'nurse')","('phone', 'phone')","('placebo', 'placebo')","('psychologist', 'psychologist')","('text messaging', 'text messaging')","('varenicline', 'varenicline')","('External stimuli BCT', 'External stimuli BCT')","('Influence of others BCT', 'Influence of others BCT')","('Habit BCT', 'Habit BCT')","('Monitoring BCT', 'Monitoring BCT')","('Goal directed BCT', 'Goal directed BCT')","('Social support BCT', 'Social support BCT')","('Environmental restructuring BCT', 'Environmental restructuring BCT')","('Consequences BCT', 'Consequences BCT')","('Mental representation BCT', 'Mental representation BCT')","('Personal resources BCT', 'Personal resources BCT')","('Outcome', 'Outcome')"
289,296326,609,Young BMC Family Pract 2008.pdf,Usual care,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,1,1,1,1,1,0,0.8,1,1,0,0,0,0,0,,,,,,1,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,6
290,437474,2360,White 2019.pdf,Intervention,1,1,,,,,,,,,,1,1,1,,,,,,,,,1,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,,,,1,,0,1,0,1,1,1,0,0,0,0,7.9
291,437474,2361,White 2019.pdf,Control,1,1,,,,,,,,,,1,1,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0.1,1,1,,,,,,,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,,,,,1,,0,0,0,1,1,1,0,0,0,0,3
292,263096,173,Dent-2009 primary paper.pdf,Pharmacist-delivered program,1,1,,,1,1,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,1,,1,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,1,0,0,0,0,1,28
293,263096,174,Dent-2009 primary paper.pdf,Standard care over telephone,,,,,,,,,,,,,,1,,,,1,,,,,,,0,1,1,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,0.9,1,1,,1,,,1,,1,1,1,1,1,0,0,0,1,,,,,,1,,,,,1,,1,,,0,,0,1,0,0,0,1,0,0,0,0,11.8
294,263127,211,Hall 2009 primary paper (c).pdf,Extended combined,,1,,,1,1,,1,,,,1,,1,,,1,,,1,,,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,1,1,0,0,1,1,1,0,0,1,1,1,,,,1,,,1,,,1,,,,,0,,0,1,0,1,1,1,1,1,1,1,45
295,263127,213,Hall 2009 primary paper (c).pdf,Extended Nicotine Replacement Therapy (NRT),,,,,1,,,,,,,,,1,,1,,,,,,,,,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,1,1,0,0,1,1,1,0,0,1,1,1,,,,1,,,1,,,1,,,,,0,,0,0,0,0,0,1,0,0,1,0,40
296,263127,212,Hall 2009 primary paper (c).pdf,Extended cognitive behavioural therapy (CBT),,1,,,1,1,,1,,,,1,,1,,,1,,,1,,,,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,1,1,0,0,1,1,1,0,0,1,1,1,,,,1,,,1,,,1,,,,,0,,0,0,0,1,1,1,1,1,1,1,55
297,263127,214,Hall 2009 primary paper (c).pdf,Brief treatment,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.5,1,1,,,,,1,1,0,0,1,1,1,0,0,1,1,1,,,,1,,,1,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,36
298,263218,324,Ostroff 2014.pdf,Best Practices (BP),,1,,,1,,1,,,,,,,1,,,,1,,1,,,1,,0,1,1,0,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0.4,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,1,,,,,,,,1,,0,1,1,,,0,,0,1,0,0,1,1,1,1,0,0,32
299,263218,323,Ostroff 2014.pdf,Best Practices + Scheduled Reduced Smoking (BP+SRS),,1,,,1,,1,1,,,,,,1,,,,1,,1,,,1,,0,1,1,0,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0.2,1,1,0,0,1,1,1,1,,,,,,,1,,0,1,1,,,0,,0,1,0,0,1,1,1,1,0,0,32
300,296259,461,Boyle 2007.pdf,No-contact control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,19.8
301,296259,460,Boyle 2007.pdf,Proactive recruitment into telephone counseling,1,1,1,,,,,,,,,,,1,,,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,1,0,0,0,1,1,0,1,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,0,0,0,21.1
302,263260,377,Smith 2001 primary paper.pdf,MI / Supportive Group Counselling (MIS),,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,1,13
303,263260,376,Smith 2001 primary paper.pdf,CBT/ Skill Training Group Counselling,,1,,,1,1,1,,,,,,,1,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,,,0,,0,0,1,0,1,1,1,0,1,1,10
304,263260,378,Smith 2001 primary paper.pdf,Brief intervention (BI),,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,1,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,,,,1,0,0,0,1,1,0,1,1,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,0,0,0,18
305,252903,62,Russell_1983_Effect of nicotine chewing gum as.pdf,Advice and Nicorette (Group 3),,,,,1,,,,,,,,,1,,1,,1,,,,,1,,0,0,1,0,0,1,1,1,1,0,1,,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,1,,1,,,,1,1,,,1,,,,,0,,0,1,0,1,0,1,0,0,1,0,16
306,252903,63,Russell_1983_Effect of nicotine chewing gum as.pdf,Advice and booklet (Group 2),,,,,,,,,,,,,,1,,,,1,,,,,1,,0,0,1,0,0,1,1,1,1,0,1,,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,1,,,,1,,,,0,,,,,0,,0,1,0,1,0,1,0,0,0,0,10
307,252903,64,Russell_1983_Effect of nicotine chewing gum as.pdf,No advice control (Group 1),,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,1,1,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,13
308,319585,640,Horn 2007.pdf,Motivational Tobacco Intervention (MTI),1,1,,,,,,,,1,,,,1,,1,,1,1,1,,,,,0,0,,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,,,,,1,0,0,0,1,1,0,1,1,1,,,1,,,,,,,,0,,1,,,0,,0,1,1,0,1,1,0,1,1,0,2.5
309,319585,641,Horn 2007.pdf,Brief Advice (BA),,,,,,,,,,,,,,1,,,,1,,,,,,,0,0,,0,1,1,1,1,1,0,,,,1,1,1,1,1,1,1,1,1,0,0,0,0,1,,,,,,,0,0,0,1,1,0,1,1,1,,,1,1,,,,,,,0,,1,,,0,,0,1,0,0,0,1,0,0,0,0,2.9
310,263117,194,Gulliver 2008.pdf,Motivational interviewing (MI),,,1,,,,,,,,1,,,,,,,,,,,,,1,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,,,,,,1,1,1,1,1,0,0,0,0,,,,,,,,,,,0,,,,1,0,,0,0,0,1,1,0,0,1,0,0,6
311,263117,193,Gulliver 2008.pdf,Motivational Interviewing plus instruction in deep breathing (MI/BI),,,1,,,,,,,,1,,,,,1,,,,,,,,1,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,,,,,,1,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,,1,0,,0,0,0,1,1,0,0,1,1,0,6.8
312,263117,192,Gulliver 2008.pdf,Motivational Interviewing plus instruction spirometer (MI/IS),,,1,,,,,,,,1,,,,,1,,,,,,,,1,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,,,,,,1,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,,1,0,,0,0,0,1,1,0,0,1,1,0,4.5
313,296441,826,Lando 1991.pdf,Quit and win,,1,,,,,,,,,,,,1,,1,,,,,,1,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,0,1,0,1,1,0,0,1,0,8.9
314,296441,828,Lando 1991.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,10.8
315,296441,827,Lando 1991.pdf,Quit for good,1,1,,,,1,,,1,,,,,1,,1,1,,,,,1,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,0,1,0,1,1,0,1,1,1,10.2
316,263215,320,Okuyemi 2007.pdf,Comparison,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,,,,,,0,0,0,0.28,1,0.72,1,1,1,,,,,,1,,,,,0,,1,,,0,,0,0,0,0,0,0,0,0,0,0,9.35
317,263215,319,Okuyemi 2007.pdf,Treatment,,,,,1,,,,,,,,,,,1,,,,1,,,,1,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,,,,,,0,0,0,0,1,1,1,1,1,1,,,,,,,1,,,1,,1,,,0,,0,0,0,0,0,0,0,1,1,0,7.6
318,437562,2799,Shiffman 2018.pdf,NNCCs,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0.32,1,1,1,1,1,1,1,,,1,,,,0,0,0,1,1,0,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,5
319,437562,2798,Shiffman 2018.pdf,VLNCCs,,,,,,,,,,,,,,,,,,,,,1,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0.52,1,1,1,1,1,1,1,,,1,,,,0,0,0,1,1,0,0,1,1,,,,,,,,,,,0,,,,,0,,1,0,0,0,0,0,0,0,0,0,10.2
320,296325,604,Velicer 2006.pdf,Telecommunications + expert system intervention + nicotine replacement therapy + stage-matched manuals (TEL + EXP + NRT + MAN),,,,,1,,,,,,1,,,1,,1,,,,,,,,,1,0,,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,1,,,,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,,0,1,0,1,0,1,0,0,1,0,15
321,296325,605,Velicer 2006.pdf,Expert system intervention + nicotine replacement therapy + stage-matched manuals (EXP + NRT + MAN),,,,,1,,,,,,,,,,,1,,,,,,,,,1,0,,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,1,,,,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,,0,1,0,0,0,0,0,0,1,0,13.6
322,296325,607,Velicer 2006.pdf,Stage-matched manuals (MAN),,,,,,,,,,,,,,,,1,,,,,,,,,1,0,,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,0.82,1,,,,,,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,12.5
323,296325,606,Velicer 2006.pdf,Nicotine replacement therapy + stage-matched manuals (NRT + MAN),,,,,1,,,,,,,,,,,1,,,,,,,,,1,0,,0,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,1,1,0,0,0,1,1,,1,,,,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,0,0,0,1,0,10
324,263216,322,Okuyemi 2013 (c) primary paper.pdf,Standard Care,,,,,1,,1,,,,,,,,,,,1,1,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,1,0,1,1,1,1,0,0,0,1,,,,1,,1,,,,,1,,,,,0,,0,1,0,0,0,0,1,1,0,0,5.6
325,263216,321,Okuyemi 2013 (c) primary paper.pdf,Motivational Interviewing (MI),,,,,1,,,,,,,,,1,,,,,1,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,,,,1,0,1,1,1,1,0,0,0,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,0,1,0,1,0,0,9.3
326,436360,2657,Kim 2018.pdf,Video-Call Intervention,1,1,,,1,,,,,,,,,1,,,,,1,,,,,,1,0,1,0,1,1,1,1,1,1,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,1,,,,,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,1,,,,,0,,0,0,0,0,1,1,0,1,0,0,38.1
327,436360,2658,Kim 2018.pdf,Voice-Call Intervention,1,1,,,1,,,,,,,,,1,,,,,1,,,,,,1,0,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,1,,,0,,0,0,0,0,1,1,0,1,0,0,4.8
328,319580,633,Greenberg 1978.pdf,Attitude,,,,,,,,,,,,,,,,1,,,1,,,,,,0,0,,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,1,0,29
329,319580,868,Greenberg 1978.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,6
330,319580,631,Greenberg 1978.pdf,Scare,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,0,0,16
331,319580,632,Greenberg 1978.pdf,Fact,,,,,,,,,,,,,,,,1,,,1,1,,,,,0,0,,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,1,0,20
332,437511,2256,Hall 2018.pdf,Extended innovative system intervention (E-ISI),,,1,,1,,,,,,1,,,1,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,1,,,,,0,1,1,1,1,0,0,0,1,,1,,,,,,,,,1,,1,,1,0,,0,0,0,1,1,1,0,0,0,0,16.5
333,437511,2257,Hall 2018.pdf,Standard Treatment Control (STC),,,,,,,,,,,,,,,,1,,,,,,,,,0,1,1,0,0,0,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,1,0,1,1,1,1,0,0,0,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,14.3
334,437448,2218,Gilbody 2019.pdf,Intervention,1,,,,,,,,,,,,,1,1,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,0,0,1,1,1,0,0,1,1,,,,,,,,,,,0,1,,,,0,,0,0,1,0,1,1,0,0,0,0,15
335,437448,2219,Gilbody 2019.pdf,Control,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,1,0,0,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,,0,0,1,1,1,0,0,1,1,,,,,,1,,,,,0,,,,,0,,0,1,0,0,0,0,0,0,0,0,10
336,280756,188,Grant 2003.pdf,Education and group therapy,,,,,1,,,,,,,,,,,,,,1,,,,,,0,1,,0,0,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,1,,,,,1,1,1,1,1,0,0,0,0,1,,,,,,,1,,,1,,,,,0,,0,0,0,0,0,0,0,1,0,0,18.2
337,280756,189,Grant 2003.pdf,Usual care,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,1,1,1,1,1,0,0,0,1,1,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,60
338,437446,2209,Ellerbeck 2019.pdf,Counseling with Care Coordination (CCC),1,1,1,,1,,,,,,,,,1,1,1,,,,1,,,,,0,1,1,0,0,1,1,1,1,0,,,,0.08,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,,,1,0,0,0,0.4,1,0.6,1,1,1,,,1,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,1,1,0,19.3
339,437446,2210,Ellerbeck 2019.pdf,Counseling Only (C),1,1,1,,,,,,,,,,,1,1,1,,,,1,,,,,0,1,1,0,0,1,1,1,1,0,,,,0.32,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,,,1,0,0,0,0.2,1,0.8,1,1,1,,,1,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,1,1,0,16.9
340,263270,390,Twardella 2007 primary paper.pdf,Training and medication (TM),,,,,1,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,1,,0,0,0.2,1,1,0,0,1,1,1,,1,,1,,1,,,,1,,,,,0,,0,0,0,0,0,0,0,0,0,0,12
341,263270,389,Twardella 2007 primary paper.pdf,"Training, medication and incentives (TM + TI)",,,,,1,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,1,,0,0,0,1,1,0,1,1,1,1,,1,,1,,1,,,,1,,,,,0,,0,0,0,0,0,0,0,0,0,0,15
342,263270,392,Twardella 2007 primary paper.pdf,Usual care,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,1,1,1,,1,,,1,1,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,3
343,263270,391,Twardella 2007 primary paper.pdf,Training and incentives (TI),,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0.2,1,1,1,,1,,,,1,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,3
344,321133,727,Pisinger 2005.pdf,High intensity intervention (Group A),,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,,1,1,,1,0,0,0.06,1,1,0,0,1,1,1,,,,,,1,,,,0,1,,,,0,,0,0,0,0,0,1,0,0,0,0,19.28
345,321133,729,Pisinger 2005.pdf,Control (Group C),,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,0,0,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,,,0,0,0.08,1,1,0,0,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,7.26
346,321133,728,Pisinger 2005.pdf,Low intensity intervention (Group B),,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,,,0,0,0.06,1,1,0,0,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,16.2
347,263192,298,McFall 2005.pdf,Integrated Care,1,1,,,1,1,,,,,,,,,,,,1,1,1,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0.8,1,,,,,1,,1,1,1,1,1,0,0,0,1,1,,1,,1,,,1,,,1,,,,,0,,0,1,0,0,1,0,0,1,0,1,12
348,263192,299,McFall 2005.pdf,Standard Care,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,,,,,,,1,1,1,1,1,0,0,0,1,,,1,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,3
349,263197,302,Miller 1997 (c) primary paper.pdf,Intensive intervention,,1,,1,1,,,,,,,,,1,,1,,1,,1,,,,,0,1,1,0,0,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,1,1,,,0,,0,1,0,1,1,1,0,1,1,0,27
350,263197,304,Miller 1997 (c) primary paper.pdf,Usual care,,,,,,,,,,,,,,1,,,,1,,,,,,,0,1,1,0,0,1,1,1,1,0,1,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,1,1,,,,0,,,,,0,,0,1,0,0,0,1,0,0,0,0,20
351,263197,303,Miller 1997 (c) primary paper.pdf,Minimal intervention,,1,,1,1,,,,1,,,,,1,,1,,1,,1,,,,,0,1,1,0,0,1,1,1,1,1,1,,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,0,1,1,,,0,,0,1,0,0,1,1,0,1,1,1,22
352,296296,525,Miguez 2002.pdf,Telephone,,,,,,,,,,,,1,,1,,1,,,,,,,,,1,0,,0,0,1,1,1,1,0,,,,1,1,1,1,1,0,0.66,1,1,0,0,0,0,1,,,,,,1,0,0.4,1,1,1,0,0,0.6,1,,,,,,,,,,,0,,1,,,0,,0,0,0,1,0,1,0,0,1,0,27
